Long-tailed Duck (<em class="sci">Clangula hyemalis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0409292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bufflehead (<em class="sci">Bucephala albeola</em>)	0.0285714	0.0	0.0	0.0	0.0	0.0	0.015625	0.1343284	0.4311927	0.5497076	0.7791667	0.8905775	0.9032258	0.9100817	0.7505155	0.7422566	0.4446228	0.1058601	0.0368664	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0129032	0.0104167	0.1089744	0.4541063	0.7125984	0.8689655	0.8396947	0.8198758	0.6060606	0.1875	0.1136364	0.027027	0.05
Common Goldeneye (<em class="sci">Bucephala clangula</em>)	0.0	0.0015	0.0833333	0.0344828	0.0	0.1176471	0.03125	0.0597015	0.1192661	0.0526316	0.0958333	0.0820669	0.0297767	0.013624	0.0041237	0.0011062	0.0032103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.003937	0.0206897	0.0229008	0.0186335	0.0075758	0.0	0.0	0.0	0.05
Hooded Merganser (<em class="sci">Lophodytes cucullatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0588235	0.03125	0.0746269	0.3027523	0.2222222	0.3291667	0.3617021	0.3449132	0.119891	0.1051546	0.0619469	0.0304976	0.0718336	0.0322581	0.0339426	0.1008403	0.0641026	0.1666667	0.04	0.0196078	0.0526316	0.0142857	0.0571429	0.0695652	0.047619	0.0194175	0.0	0.0169492	0.0273973	0.0194175	0.0322581	0.03125	0.0015	0.0193237	0.0314961	0.0965517	0.1832061	0.0869565	0.1287879	0.0416667	0.0	0.0	0.0
Wood Duck x Hooded Merganser (hybrid) (<em class="sci">Aix sponsa x Lophodytes cucullatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0064103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Common Merganser (<em class="sci">Mergus merganser</em>)	0.0	0.047619	0.0	0.0689655	0.0	0.0588235	0.078125	0.0447761	0.0366972	0.0643275	0.0708333	0.0699088	0.0421836	0.0190736	0.0041237	0.0176991	0.0128411	0.0113422	0.0069124	0.002611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144928	0.0	0.0	0.0076336	0.0	0.0075758	0.0	0.0454545	0.027027	0.05
Red-breasted Merganser (<em class="sci">Mergus serrator</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041667	0.006079	0.0322581	0.027248	0.028866	0.0110619	0.0016051	0.0245747	0.0115207	0.0	0.0	0.0128205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0144928	0.0	0.0068966	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Common/Red-breasted Merganser (<em class="sci">Mergus merganser/serrator</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0096618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ruddy Duck (<em class="sci">Oxyura jamaicensis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.1306991	0.235732	0.3242507	0.3381443	0.3207965	0.1701445	0.1795841	0.1221198	0.0887728	0.1512605	0.0384615	0.047619	0.12	0.0392157	0.0350877	0.0428571	0.0285714	0.0347826	0.0238095	0.0097087	0.0125	0.0	0.0	0.0485437	0.1548387	0.2083333	0.4102564	0.4057971	0.3385827	0.3862069	0.259542	0.0372671	0.1666667	0.0416667	0.0	0.0	0.0
duck sp. (<em class="sci">Anatidae (duck sp.)</em>)	0.0	0.0	0.0	0.0344828	0.0	0.0	0.03125	0.0298507	0.0091743	0.0175439	0.0208333	0.0091185	0.0124069	0.0027248	0.0020619	0.005531	0.0032103	0.0	0.0	0.0078329	0.0084034	0.0	0.0238095	0.02	0.0	0.0	0.0285714	0.0095238	0.026087	0.0238095	0.0194175	0.00625	0.0508475	0.0410959	0.0679612	0.0129032	0.0416667	0.0192308	0.0193237	0.015748	0.0275862	0.0	0.0186335	0.0227273	0.0	0.0	0.027027	0.0
waterfowl sp. (<em class="sci">Anatidae sp.</em>)	0.0	0.047619	0.0416667	0.0	0.0	0.0	0.0	0.0	0.0	0.005848	0.0041667	0.0	0.0024814	0.0	0.0	0.0011062	0.0016051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00625	0.0	0.0	0.0097087	0.0064516	0.0	0.0	0.0	0.0	0.0068966	0.0	0.0062112	0.0	0.0	0.0	0.0	0.0
Northern Bobwhite (<em class="sci">Colinus virginianus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024814	0.0054496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
